Date,asi,his,nky,sti,sensex
19-01-2013,4574.78,2771.46,113.55,2007.84,359.47
20-01-2013,4523.37,2816.7,112.36,2018.15,364.92
21-01-2013,4452.58,2865.45,111.82,2015.84,369.61
22-01-2013,4386.95,2873.27,112.41,2031.07,369.16
25-01-2013,4317.14,2919.6,111.22,2042.39,372.07
27-01-2013,4287.76,2889.97,111.11,2049.94,362.9
28-01-2013,4181.99,2910.11,108.05,2062.66,356.34
29-01-2013,4205.38,2960.48,111.5,2070.94,363.65
01-02-2013,4084.81,2956.59,108.52,2092.19,371.17
02-02-2013,4043.05,2947.1,108.29,2100.57,370.54
03-02-2013,4096.02,2921.66,107.27,2084.76,372.83
04-02-2013,4125.03,2897.45,108.98,2095.78,369.4
05-02-2013,4021.33,2938.21,108.98,2113.35,364.64
08-02-2013,3911.09,2893.27,109.96,2100.19,368.94
09-02-2013,3942.86,2917.61,109.82,2079.92,367.85
10-02-2013,3964.2,2865.79,108.42,2096.2,368.28
11-02-2013,3969.55,2726.86,109.08,2090.28,367.64
12-02-2013,4069.72,2815.64,109.64,2096.94,365.92
15-02-2013,4066.14,2853.27,108.98,2094.88,361.3
16-02-2013,4065.37,2876.04,108.21,2065.49,362.2
17-02-2013,4137.23,2910.14,107.44,2032.06,360.26
18-02-2013,4216.71,2902.95,106.78,2010.06,357.76
19-02-2013,4199.03,2880.53,106.18,2009.66,354.23
22-02-2013,4176.7,2846.37,107.68,1954.04,356.56
23-02-2013,4260.85,2805.21,108.45,1927.12,367.52
24-02-2013,4208.22,2799.79,104.65,1964.44,372.11
25-02-2013,4166.18,2825.9,108.28,1953.85,372.86
26-02-2013,4079.57,2849.22,110.5,1938.76,370.95
01-03-2013,4157.62,2813.47,110.16,1930.65,375.37
02-03-2013,4228.7,2787.6,113.13,1957.82,379.12
03-03-2013,4261.05,2752.4,111.33,1932.13,382.45
04-03-2013,4302.63,2729.69,113.71,1887.17,386.01
05-03-2013,4286.12,2700.92,114.83,1894.91,385.51
08-03-2013,4330.91,2720.18,113.85,1937.75,383.27
09-03-2013,4388.25,2750.82,111.8,1928.21,386.52
10-03-2013,4416.88,2773.99,113.23,1949.06,381.61
11-03-2013,4418.3,2769.57,114.12,1953.63,383.61
12-03-2013,4410.02,2772.26,112.23,1986.82,384.87
15-03-2013,4424.69,2772.11,113.46,1967.31,385.22
16-03-2013,4379.45,2821.02,112.76,1951.96,387.59
17-03-2013,4396.48,2813.91,111.96,1957.17,381.46
18-03-2013,4500.42,2872.19,111.92,1971.2,379.8
19-03-2013,4497.73,2890.68,113.17,1958.69,370.76
22-03-2013,4479.82,2871.77,114.98,1948.65,365.13
23-03-2013,4446.13,2875.03,114.85,1957.21,364.04
24-03-2013,4479.76,2889.83,116.13,1973.3,351.26
25-03-2013,4458.48,2878.85,115.54,1975.35,351.74
26-03-2013,4453.67,2803.85,114.16,1988.84,354.24
29-03-2013,4416.15,2799.41,114.95,1976.94,352.61
30-03-2013,4489.11,2790.41,116.66,1994.35,350.16
31-03-2013,4527.73,2764.33,116.02,2025.85,358.88
01-04-2013,4491.38,2792.55,114.66,2030.56,350.96
06-04-2013,4533.8,2740.06,116.61,2047.42,337.95
07-04-2013,4599.55,2684.79,119.8,2056.02,340.47
08-04-2013,4626.4,2667.36,117.49,2065.94,343.85
09-04-2013,4603.16,2651.65,119.77,2056.03,342.49
12-04-2013,4639.22,2586.51,120.95,2075.25,347.97
13-04-2013,4649.26,2576.2,119.67,2096.45,346.21
14-04-2013,4613.48,2620.98,118.22,2087.95,351.15
15-04-2013,4691.74,2591.47,117.72,2086.52,356.34
16-04-2013,4688.99,2606.48,120.2,2060.61,352.92
19-04-2013,4629.75,2609.7,117.67,2073.69,349.67
20-04-2013,4543.75,2668.1,116.5,2053.33,351.98
21-04-2013,4606.99,2618.51,115.16,2053.15,352.25
22-04-2013,4626.88,2530.64,114.63,2069.85,350.84
23-04-2013,4572.46,2515.98,116.06,2093.14,349.78
27-04-2013,4543.51,2547.01,112.71,2095.13,356.35
28-04-2013,4513.36,2563.99,112.49,2064.1,365.38
29-04-2013,4482.85,2611.72,114.72,2106.67,372.03
30-04-2013,4467.9,2608.52,114.18,2124.98,370.04
03-05-2013,4479.09,2643.51,116.22,2129.62,372.65
04-05-2013,4456.18,2629.75,112.61,2141.25,376.42
05-05-2013,4334.53,2561.58,111.38,2125.06,374.04
06-05-2013,4264.09,2624.92,110.94,2139.19,376.78
07-05-2013,4109.31,2656.85,110.74,2141.39,376.37
10-05-2013,3999.87,2635.46,112.2,2132.63,377.83
11-05-2013,4161.37,2627.19,111.3,2197.45,376.55
12-05-2013,4121.37,2655.38,111.2,2195.89,381.34
13-05-2013,4110.29,2711.7,113.51,2185.93,385.46
14-05-2013,4208.27,2693.22,113.22,2145.29,385.08
17-05-2013,4122.98,2689.44,110.18,2168.43,386.29
18-05-2013,3913.36,2650.46,114.08,2162.06,381.89
19-05-2013,3925.35,2677.83,114.68,2170.93,384.09
20-05-2013,3722.58,2732.12,113.16,2179.95,386.29
21-05-2013,3544.7,2733,113.59,2194.74,390.07
24-05-2013,3576.57,2733.45,113.97,2179.25,394.51
25-05-2013,3676.3,2735.95,114.05,2131.77,390.11
26-05-2013,3496.76,2734.13,114.83,2161.91,389.94
27-05-2013,3590.77,2716.59,115.99,2170.3,393.61
28-05-2013,3726.48,2708.69,113.86,2147.5,403.59
31-05-2013,3789.68,2755.27,114.7,2102.91,403.45
01-06-2013,3754.83,2748.44,117.14,2056.59,403.41
02-06-2013,3725.5,2754.22,117.51,2030.21,399.24
03-06-2013,3684.58,2697.1,116.68,2021.87,404.95
04-06-2013,3780.7,2703.88,117.78,2086.1,401.69
07-06-2013,3696.89,2706.81,118.89,2072.88,400.72
08-06-2013,3564.09,2677.3,118.81,2087.5,396.9
09-06-2013,3631.87,2712.16,118.37,2075.65,396.82
10-06-2013,3668.25,2735.3,120.33,2058.55,388.95
11-06-2013,3766.02,2752.82,119.09,2032.35,392.3
15-06-2013,3828.64,2735.41,119.81,2048.06,392.11
16-06-2013,3892.36,2773.24,119.22,1982.24,394.48
17-06-2013,3951.67,2825.25,117.53,1949.8,398.2
18-06-2013,3929.97,2818.5,116.64,1915.88,399.7
21-06-2013,3988.62,2863.14,118.8,1939.11,398.03
22-06-2013,4075.85,2853.78,118.63,1867.94,389.34
23-06-2013,4026.5,2848.17,119.58,1917.52,393.23
24-06-2013,3930.39,2850.41,118.69,1953.44,395.85
25-06-2013,3912.26,2855.09,119.9,1966.01,390.51
28-06-2013,3864.5,2817.14,119.33,1928.44,384.07
29-06-2013,3848.79,2757.83,120.39,1939.4,380.25
30-06-2013,3732.93,2785.3,120.17,1985.69,374.92
01-07-2013,3661.81,2770.67,120.74,1988.04,368.71
02-07-2013,3578.96,2763.96,119.71,1944.79,386.33
05-07-2013,3590.19,2736.74,120.22,1940.79,378.39
06-07-2013,3563.28,2780.48,120.63,1945.31,381.2
07-07-2013,3663.34,2738.37,119.78,1978.07,383.03
08-07-2013,3674.63,2697.06,120.37,1992.66,375.82
09-07-2013,3811.07,2675.97,121.08,2021.14,368.96
12-07-2013,3865.78,2718.88,120.68,2021.38,370.18
13-07-2013,3870.05,2680.81,118.16,2042.57,353.9
14-07-2013,3873.76,2674.07,116.86,2039.7,352.91
15-07-2013,3954.8,2617.17,118.84,2046.51,350.47
16-07-2013,3912.54,2590.01,117.43,2095.9,350.57
19-07-2013,3861.96,2559.86,115.88,2078.82,335.87
20-07-2013,3806.87,2625.33,118.63,2062.09,346.5
21-07-2013,3892.87,2589.69,120.5,2048.35,352.39
22-07-2013,3906.56,2597.27,116.12,2053.61,363.82
23-07-2013,3928.51,2624.39,117.58,2069.21,365.44
26-07-2013,4001.63,2588.06,115.94,2020.66,351.44
27-07-2013,4064.32,2527.1,113.04,2029.13,356.4
28-07-2013,4073.79,2558.13,112.92,2021.76,364.56
29-07-2013,4059.27,2510.09,111.86,2040.45,365.45
30-07-2013,4078.95,2504.94,111.57,2040.77,356.34
02-08-2013,4074.24,2521.06,114.45,2070.32,353.97
03-08-2013,4159.08,2433.66,113.56,2063.64,354.22
04-08-2013,4187.93,2469.79,111.11,2096.81,360.31
05-08-2013,4174.41,2494.56,110.71,2113.58,364.3
06-08-2013,4188.76,2538.59,111.3,2114.74,372.92
09-08-2013,4193.71,2538.42,112.23,2128.42,373.95
10-08-2013,4228.81,2502.62,108.91,2149.06,375.1
11-08-2013,4145.94,2498.5,107.84,2138.74,380.41
12-08-2013,4028.15,2539.72,105.26,2146.85,380.5
13-08-2013,3962.91,2538.77,105.54,2138.08,390.72
16-08-2013,4017.13,2483.55,106.21,2144.76,383.86
17-08-2013,4013.95,2496.67,107.55,2126.52,384.41
18-08-2013,4081.25,2515,107.2,2152.4,381.38
19-08-2013,4055.31,2519.5,106.56,2166.62,379.69
20-08-2013,4025.27,2550.75,104.25,2181.13,384.68
23-08-2013,3971.72,2573.46,107.37,2187.5,377.24
24-08-2013,3984.12,2574.88,107.9,2184.37,381.05
25-08-2013,3907.19,2586.46,103.54,2199.46,375.9
26-08-2013,3833.81,2606.74,104.41,2196.68,373.18
27-08-2013,3896.03,2691.05,103.23,2240.27,372.84
30-08-2013,3949.6,2675.8,104.8,2233.16,375.54
31-08-2013,4010.58,2681.83,105.95,2219.99,371.49
01-09-2013,3949.2,2665.8,107.67,2221.63,376.63
02-09-2013,4110.79,2659.86,108.21,2222.18,382.16
03-09-2013,4148.22,2663.52,110.16,2201.3,383.46
06-09-2013,4192.62,2601.55,110.14,2160.48,384.48
07-09-2013,4233.98,2585.15,110.2,2149.86,384.14
08-09-2013,4213.51,2553.86,112.51,2159.84,384.24
09-09-2013,4207.46,2546.16,111.66,2155.72,383.86
10-09-2013,4268.69,2578.62,110.13,2159.69,380.5
13-09-2013,4257.03,2548.88,111.23,2162.5,377.49
14-09-2013,4348.88,2574.74,109.03,2175.7,381.08
15-09-2013,4407.63,2621.62,108.42,2164.27,385.76
16-09-2013,4418.66,2633.69,108.05,2157.82,385.93
17-09-2013,4345.89,2628.47,105.92,2146.63,384.06
20-09-2013,4393.69,2645.97,104.95,2151.08,387.02
21-09-2013,4434.36,2607.14,104.98,2158.84,383.87
22-09-2013,4417.66,2606.13,105.6,2172.03,386.09
23-09-2013,4454.99,2583.78,106.81,2183.63,384.43
24-09-2013,4462.38,2606.51,106.41,2178.34,391.79
27-09-2013,4457.07,2634.54,107.87,2214.26,392.52
28-09-2013,4547.48,2648.67,108.31,2219.57,395.6
29-09-2013,4566.06,2680,107.86,2235.05,393.46
30-09-2013,4556.47,2683.65,108.01,2255.35,393.15
01-10-2013,4477.39,2699.97,110.77,2251.46,396.46
04-10-2013,4497.05,2715.56,110.76,2242.64,392.71
05-10-2013,4520.74,2716.32,108.6,2251.74,386.94
06-10-2013,4517.52,2707.48,106.62,2295,386.44
07-10-2013,4627.6,2757.85,106.34,2289.29,388.47
08-10-2013,4653.17,2764.95,105.91,2295.59,385.7
11-10-2013,4668.92,2775.72,108.07,2291.28,386.82
12-10-2013,4694.95,2775.82,109.34,2301.64,391.98
13-10-2013,4612.26,2792.72,108.1,2311.31,396.23
14-10-2013,4653.1,2808.83,111.22,2325.44,394.3
15-10-2013,4730.16,2765.97,111.78,2336.15,394.63
18-10-2013,4712.05,2741.77,110.31,2323.21,390.3
19-10-2013,4680.89,2717.08,110.7,2338.86,387.58
20-10-2013,4603.44,2711.04,113.01,2355.83,389.04
21-10-2013,4630.65,2716.43,110.02,2350.57,383.86
22-10-2013,4599.65,2720.42,112.36,2361.47,384.34
25-10-2013,4625.68,2705.94,113.1,2352.57,381.8
26-10-2013,4738.05,2712.03,111.49,2385.99,388.93
27-10-2013,4691.51,2698.31,111.3,2402.02,390.37
28-10-2013,4572.28,2686.72,108.96,2415.13,390.68
29-10-2013,4646.34,2656.45,107.2,2440.2,398.75
01-11-2013,4646.31,2653.3,107.35,2420.25,398.06
02-11-2013,4707.92,2649.88,107.75,2414.13,400.14
03-11-2013,4768.43,2647.88,107.14,2422.21,404.55
04-11-2013,4777.98,2665.76,108.27,2408.7,413.97
05-11-2013,4880.61,2640.13,109.74,2456.96,416.49
08-11-2013,4948.43,2652.86,107.12,2462.82,420.6
09-11-2013,4922.79,2685.76,106.9,2472.43,420.75
10-11-2013,4873.35,2698.58,106.96,2448.83,427.41
11-11-2013,4786.19,2750.12,104.67,2440.59,435.53
12-11-2013,4794.43,2755.12,105.19,2444.37,437.96
15-11-2013,4705.68,2713.89,105.44,2431.24,437.41
16-11-2013,4731.29,2724.51,107.98,2443.84,434.98
17-11-2013,4661.32,2736.67,104.91,2461.96,442.94
18-11-2013,4612.88,2788.47,105.7,2435.89,446.9
19-11-2013,4666.13,2793.76,107.58,2392.14,445.24
22-11-2013,4648.35,2797.24,107.94,2413.43,444.07
23-11-2013,4653.25,2792.81,110.48,2427.48,446.33
24-11-2013,4558.11,2829.66,110.19,2471.69,459.8
25-11-2013,4599.36,2830.49,107.54,2489.55,459.25
26-11-2013,4595.25,2834.76,108.56,2504.64,457.42
29-11-2013,4522.76,2842.01,109.72,2525.38,461.49
30-11-2013,4518.9,2851.51,111.41,2564.61,459.47
01-12-2013,4491.21,2879.64,112.04,2576.69,455.73
02-12-2013,4523.4,2850.07,110.99,2553.37,457.85
03-12-2013,4647.99,2884.82,110.94,2553.02,452.33
06-12-2013,4725.13,2881.28,112.22,2504.81,464.69
07-12-2013,4725.39,2915.6,112.46,2486.79,464.54
08-12-2013,4759.17,2918.92,113.3,2460.06,456.35
09-12-2013,4680.53,2950.29,112.28,2478.78,454.51
10-12-2013,4746.4,2951.18,114.09,2466.92,450.43
13-12-2013,4757.07,2957.52,113.4,2456.44,447.82
14-12-2013,4816.99,2991.29,114.32,2381.22,457.09
15-12-2013,4853.33,2979.83,112.26,2397.41,452.2
16-12-2013,4801.95,3022.86,112.77,2417.35,457.64
17-12-2013,4812.81,3074.6,112.52,2393.39,454.98
20-12-2013,4781.66,3062.58,114.34,2388.79,449.81
21-12-2013,4799.26,3025.42,116.95,2381.63,447.66
22-12-2013,4850.83,3062.38,117.61,2430.26,450.82
23-12-2013,4869.6,3034.85,117.02,2448.29,457.69
24-12-2013,4910.69,3045.73,114.73,2430.99,458.49
29-12-2013,4889.72,3029.17,114.85,2437.68,461.3
30-12-2013,4947.6,3045.74,117.66,2445.51,472.44
31-12-2013,4947.3,3041.83,116.84,2434.11,474.96
04-01-2014,4958.86,2985.47,116.98,2448.29,469.7
05-01-2014,4868.9,2992.56,117.02,2434.6,472.89
06-01-2014,4827.65,2979.67,115.79,2438.19,471.18
07-01-2014,4816.12,3051.28,115.36,2441.91,464.66
10-01-2014,4780.24,3053.9,115.72,2396.77,449.68
11-01-2014,4793.64,3115,116.47,2392.03,448.98
12-01-2014,4755.2,3164.87,115.23,2394.99,437.8
13-01-2014,4803.87,3209.66,114.98,2380.68,440.7
14-01-2014,4900.03,3220.96,115.57,2392.08,432.4
17-01-2014,4860,3187.93,114.33,2406.48,439.5
18-01-2014,4844.83,3160.92,113.55,2404.61,431.98
19-01-2014,4898.83,3186.89,113.48,2418.49,425.77
20-01-2014,4953.59,3124.93,115.98,2429.72,424.39
21-01-2014,4830.85,3099.36,118.31,2454.29,417.42
24-01-2014,4806.94,3055.15,119.88,2478.49,422.35
25-01-2014,4885.66,2992.56,119.46,2491.44,425.42
27-01-2014,4876.11,3048.69,119.11,2485.42,437.47
28-01-2014,4866.76,3044.41,119.56,2519.48,441.44
31-01-2014,4845.21,3033.32,117.76,2521.36,442.68
01-02-2014,4841.27,2951.1,118.72,2519.74,444.57
02-02-2014,4922.84,2967.64,117.39,2533.96,446.51
03-02-2014,4934.63,2971.12,117.89,2518.23,436.87
04-02-2014,4993.58,2946.31,119.78,2487.88,425.57
07-02-2014,5014.83,2983.03,119.97,2506.38,433
08-02-2014,5031.32,2962.73,121.24,2517.02,436.38
09-02-2014,5070.3,2994.06,120.31,2534.34,440.42
10-02-2014,5050.55,3019.3,120.54,2520.74,432.72
11-02-2014,5024.21,3004.68,119.48,2515.64,438.08
14-02-2014,4970.6,2994.28,120.12,2531.61,437.96
15-02-2014,5042.99,3018.04,118.85,2527.25,443.81
16-02-2014,5019.4,2972.74,118.59,2489.5,444.8
17-02-2014,5012.58,2980.72,121.46,2481.57,443.28
18-02-2014,5087.32,2979.46,123.05,2486.74,444.94
21-02-2014,5098.98,2997.58,122.94,2482.56,442.68
22-02-2014,5034.32,3014.39,121.79,2516.63,444.81
23-02-2014,4939.88,2955.03,121.42,2517.07,450.53
24-02-2014,4933.13,2914.62,122.8,2515.33,454.71
25-02-2014,4943.74,2920.74,121.64,2485.52,458.77
28-02-2014,5000.74,2911.44,123.34,2505.89,460.65
01-03-2014,5011.24,2957.79,123.67,2524.08,456.29
02-03-2014,4999.13,2962.37,122.69,2503.87,448.35
03-03-2014,4980.1,2945.19,122.49,2504.41,444.74
04-03-2014,4972.42,2934.67,122.46,2475.11,433.88
07-03-2014,5014.63,2907.49,121.96,2428.89,423.86
08-03-2014,4945.35,2951.25,123.81,2396.44,425.64
09-03-2014,4953.49,2955.64,123.79,2422.68,433.9
10-03-2014,4912.8,2963.6,124.02,2406.58,425.86
11-03-2014,4799.45,3016.77,124.89,2418.13,415.75
14-03-2014,4793.51,3046.29,125.32,2416.01,415.41
15-03-2014,4752.49,3057.32,126.43,2423.01,419.93
16-03-2014,4566.57,3060.08,125.14,2406.24,417.06
17-03-2014,4559.94,3047.77,127.12,2358.32,418.28
18-03-2014,4548.41,3025.08,124.74,2347.22,416.65
21-03-2014,4702.12,3056.15,126.64,2326.9,421.14
22-03-2014,4755.88,3103.29,127.09,2376.97,415.09
23-03-2014,4792.66,3118.04,126.13,2367.87,408.89
24-03-2014,4813.9,3123.61,126.4,2412.58,401.97
25-03-2014,4892,3106.73,128.03,2385.18,399.23
28-03-2014,4962.28,3105.58,126.57,2395.58,396.4
29-03-2014,4966.23,3139.62,126.97,2415.62,397.73
30-03-2014,4977.33,3083.68,127.1,2422.21,404.24
31-03-2014,5075.31,3065.18,128.87,2448.6,394.94
01-04-2014,5105.54,3052.88,125.93,2438.43,397.95
04-04-2014,5142.87,3053.18,124.22,2417.99,392.42
05-04-2014,5160.16,3062.16,125.5,2400.23,386.78
06-04-2014,5169.55,3053.45,127.01,2391.4,381.89
07-04-2014,5224.38,3030.5,126.18,2299.84,388.04
08-04-2014,5236.75,3008.38,126.36,2318.38,400.05
11-04-2014,5305.95,3013.65,126.13,2303.08,401.45
12-04-2014,5326.25,3070.25,124.9,2306.37,402.04
13-04-2014,5226.24,3026.13,126.25,2354.98,408.13
14-04-2014,5245.08,3017.27,128.04,2377.85,402.91
15-04-2014,5242.4,2975.51,128.07,2390.41,409.85
18-04-2014,5219.85,2915.17,127.91,2414.15,404.2
19-04-2014,5191.19,2928.25,128.5,2433.71,402.78
20-04-2014,5124.35,2965.8,129.8,2422.85,387.72
21-04-2014,5266.75,2938.17,128.9,2421.73,390.53
27-04-2014,5367.88,2972.54,127.46,2451.93,393.69
28-04-2014,5357.75,2992.21,128.82,2464.57,410.38
29-04-2014,5390.08,3030.98,128.35,2475.78,410.5
02-05-2014,5362.45,3017.18,129.12,2491.76,410.92
03-05-2014,5367.7,2950.38,130.11,2497.22,404.48
04-05-2014,5290.65,2938.55,130.4,2515.54,408.97
05-05-2014,5177.24,2898.83,130.62,2513.79,410.4
06-05-2014,5137.47,2952.39,128.97,2535.25,405.64
09-05-2014,5170.08,2996.47,128.42,2516.67,401.73
10-05-2014,5196.01,3003.51,127.81,2493.44,408.7
11-05-2014,5183.56,2958.45,128.7,2525.34,401.53
12-05-2014,5205.56,2968.45,129.8,2533.01,406.91
13-05-2014,5094.24,3005.84,131.37,2538.49,401.68
16-05-2014,5059.22,2994.17,128.5,2518.12,396.21
17-05-2014,5006.71,3044.53,128.41,2511.55,396.34
18-05-2014,5016.79,3057.83,129.92,2555.13,400.14
19-05-2014,5056.46,3031.79,127.86,2588.29,405.98
20-05-2014,5136.72,2985.33,127.32,2580.11,409.98
23-05-2014,5133.66,2996.52,127.88,2573.91,421.17
24-05-2014,4964.24,2908.21,125.73,2583.34,422.46
25-05-2014,4965.37,2910.89,125.19,2592.37,426.97
26-05-2014,4907.27,2855.92,117.85,2600.47,431.04
27-05-2014,5024.41,2858.78,106.39,2574.34,436.11
30-05-2014,5097.81,2909.11,114.26,2527.4,435.56
31-05-2014,5070.26,2932.61,113.61,2510.98,441.87
01-06-2014,5102.57,2928.81,114.26,2504.47,443.22
02-06-2014,5118.06,2940.42,118.69,2543.74,444.02
03-06-2014,4988.08,2971.38,116.91,2558.99,443.19
06-06-2014,5020.33,2957.57,116.64,2570.12,441.33
07-06-2014,4989.45,2959.49,117.17,2522.73,433.95
08-06-2014,4973.4,3012.77,116,2537.85,442.58
09-06-2014,4909.19,3025.42,114.73,2511.8,437.3
10-06-2014,4914.25,3059.84,117.27,2532.02,429.5
14-06-2014,4893.53,3107.46,117.77,2562.44,429.85
15-06-2014,4970.63,3124.32,115.36,2558.78,439.23
16-06-2014,4902.86,3124.79,115.73,2489.59,441.82
17-06-2014,4796.77,3141.15,113.63,2496.06,440.2
20-06-2014,4825.99,3128.17,112.39,2501.52,439.02
21-06-2014,4772.42,3084.33,112.83,2509,437.64
22-06-2014,4833.18,3103.94,114.93,2536.42,434.21
23-06-2014,4879.1,3088.74,114.86,2544.24,432.79
24-06-2014,4780.8,3088.33,114.12,2559.28,428.46
27-06-2014,4799.18,3064.28,115.05,2570.79,416.35
28-06-2014,4706.09,3023.99,115.66,2561.89,415.32
29-06-2014,4761.12,3075.04,115.3,2563.08,406.85
30-06-2014,4882.07,3107.44,115.96,2533.14,413.41
01-07-2014,4990.65,3089.32,114.53,2537.63,414.33
04-07-2014,5000.68,3075.25,116.53,2520.08,413.65
05-07-2014,5014.14,3064.02,118.45,2517.94,415.82
06-07-2014,4983.35,3053.97,118.18,2491.99,407.48
07-07-2014,4987.72,3042.58,118.08,2473.15,413.02
08-07-2014,5023.06,3001.06,116.91,2484.68,406.22
11-07-2014,5065.93,2993,117.55,2467.35,401.62
12-07-2014,4956.28,2979.86,120.77,2434.61,401.42
13-07-2014,4845.98,3002.46,123.2,2435.79,403.32
14-07-2014,4934.27,2997.04,122.69,2438.78,407.13
15-07-2014,4889.71,2968.76,121.61,2478.3,397.75
18-07-2014,4837.52,2994.7,121.64,2473.04,398.45
19-07-2014,4802.31,2952.19,121.95,2458.79,393.72
20-07-2014,4865.78,2945.51,120.23,2477.47,398.29
21-07-2014,4956.47,2959.52,119.52,2453.15,404.43
22-07-2014,5016.19,2979.4,118.35,2462.1,404.46
25-07-2014,5072.8,2984,117.59,2497.76,410.66
26-07-2014,5002.49,2920.02,118.57,2540.25,415
27-07-2014,5086.3,2922.75,117.7,2558.91,412.59
28-07-2014,5079.86,2922.84,117.7,2572.98,410.1
29-07-2014,4998.57,2941.39,115.66,2549.44,411.53
01-08-2014,4946.05,2969.83,115.48,2534.96,413.96
02-08-2014,5006.17,2980.26,114.97,2556.33,411.48
03-08-2014,4876.54,3045.21,117.51,2579.84,410.97
04-08-2014,4723.49,3037.68,117.87,2540.44,408.56
05-08-2014,4585.34,2988.89,117.43,2512.14,407.13
08-08-2014,4372.35,2950.8,119.18,2536.06,409.25
09-08-2014,4196.66,2939.49,120.13,2536.92,405.1
10-08-2014,4158.15,2912.21,118.18,2533.26,400.53
11-08-2014,4308.38,2904.88,118.25,2526.64,398.3
12-08-2014,4324.14,2880.24,117.01,2547.62,388.97
15-08-2014,4378.6,2890.99,117.82,2575.82,391.56
16-08-2014,4555.88,2890.03,118.33,2593.17,390.93
17-08-2014,4508.12,2868.37,118.19,2634.24,394.38
18-08-2014,4603.51,2815.3,118.44,2627.41,405.39
19-08-2014,4486.99,2784.26,117.78,2647.75,408.82
22-08-2014,4355.88,2771.87,118.58,2654.43,410.58
23-08-2014,4336.34,2805.13,118.49,2652.68,416.65
24-08-2014,4450.94,2806.88,116.59,2650.43,422.93
25-08-2014,4435.63,2793.07,116.66,2668.72,420.41
26-08-2014,4471.84,2847.05,116.56,2635.71,423.46
29-08-2014,4518.29,2830.29,118.05,2593.7,422.6
30-08-2014,4601.09,2833.59,120.14,2556.79,420.93
31-08-2014,4631.84,2834.39,119.2,2459.37,429.35
01-09-2014,4681.04,2878.45,120.41,2367.82,425.43
02-09-2014,4715.35,2926.91,118.38,2315.22,420.85
05-09-2014,4611.04,2923.9,119.18,2306.74,411.75
06-09-2014,4459.91,2893.39,121.21,2353.53,417.68
07-09-2014,4372.9,2894.5,121.85,2389.16,418.41
08-09-2014,4529.76,2920.08,122.05,2356.88,416.98
09-09-2014,4537.52,2869.19,123.38,2352.79,415.19
12-09-2014,4471.59,2779.18,122.9,2323.16,419.19
13-09-2014,4249.68,2815.22,124.57,2263.13,416.25
14-09-2014,4292.3,2817.29,124,2262.18,415.14
15-09-2014,4181.62,2806.59,125.68,2296.83,422.15
16-09-2014,4286.52,2796.63,125.35,2255.31,424.98
19-09-2014,4389.37,2809.66,124.78,2282.72,419.11
20-09-2014,4240.3,2823.74,126.1,2285.01,418.11
21-09-2014,4239.88,2821.99,125.65,2316.35,413.05
22-09-2014,4238.75,2881.08,126.23,2397.79,411.75
23-09-2014,3962.59,2860.9,125.28,2384.36,415.76
26-09-2014,3891.37,2897.5,127.03,2362.35,409.01
27-09-2014,3816.84,2893.34,127.52,2295.67,404.8
28-09-2014,4041.96,2896.51,129.12,2292.08,397.18
29-09-2014,4048.12,2879.06,128.29,2342.54,386.77
30-09-2014,3980.44,2909.14,129.34,2352.13,377.81
03-10-2014,3957.77,2876.61,128.61,2303.95,372.88
04-10-2014,3806.23,2819.65,127.18,2216.33,378.49
05-10-2014,3721.9,2805.23,127.4,2199.86,375.67
06-10-2014,3837.19,2683.03,129.58,2196.75,371.37
07-10-2014,4007.72,2624.84,127.82,2224.68,368.6
10-10-2014,4121.49,2475.41,125.32,2249.59,370.9
11-10-2014,4267.84,2534.32,122.63,2181.87,360
12-10-2014,4271.22,2514.52,118.45,2206.67,352.82
13-10-2014,4347.89,2517.58,117.19,2189.99,357.86
14-10-2014,4370.16,2599.68,116.03,2085.34,361.61
17-10-2014,4396.22,2594.42,118.06,2082.25,353.98
18-10-2014,4432.47,2604.7,117.07,2042.73,350.66
19-10-2014,4352.34,2567.64,116.61,2127.29,343.38
20-10-2014,4395.35,2488.38,118.3,2097.83,356.45
21-10-2014,4290.52,2498.57,118.66,2090.41,361.85
24-10-2014,4341.69,2549.19,118.36,2053.87,367.32
25-10-2014,4508.57,2497.34,116.91,1996.8,363.35
26-10-2014,4478.93,2533.57,114.13,1928.25,365.67
27-10-2014,4449.18,2512.2,112.39,1936.37,369.61
28-10-2014,4715.26,2548.61,113.95,2000.41,371.59
31-10-2014,4727.26,2592.41,112.54,2038.21,362.24
01-11-2014,4622.13,2637.17,113.29,2092.78,349.39
02-11-2014,4448.03,2644.77,114.72,2098.7,345.99
03-11-2014,4382.24,2595.13,115.01,2152.15,350.67
04-11-2014,4409.12,2517.93,116.78,2134.58,354.88
07-11-2014,4511.86,2529.52,117.03,2167.08,358.35
08-11-2014,4483.13,2572.2,117.98,2188.17,350.23
09-11-2014,4504.39,2555.42,116.61,2148.64,355.83
10-11-2014,4492.12,2549.06,114.26,2150.71,353.1
11-11-2014,4375.36,2439.5,110.77,2114.78,330.01
14-11-2014,4483.26,2440.47,113.32,2125.88,326.95
15-11-2014,4443.81,2462.26,113.52,2180.5,324.61
16-11-2014,4428.96,2496.16,112.92,2193.66,336.71
17-11-2014,4372.9,2426.9,110.48,2291.07,337.29
18-11-2014,4324.96,2440.52,112.09,2339.17,341.01
21-11-2014,4256.47,2416.79,111.05,2280.24,336.02
